ID,Source,Name,Name Link,Type,Final PH,Tax.range type,Strains number,Strains links,PDF
J1254,JCM,HALOARCHAEAL COMPLEX MEDIUM PH 9.0,https://mediadive.dsmz.de/medium/J1254,['complex'],9.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1254']
J1255,JCM,HYDROGENOBACTER FLORENTISSIMUM MEDIUM,https://mediadive.dsmz.de/medium/J1255,['complex'],6.7,[],[],[],['https://mediadive.dsmz.de/pdf/J1255']
J1256,JCM,DESULFOCELLA MEDIUM,https://mediadive.dsmz.de/medium/J1256,['defined'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1256'],['https://mediadive.dsmz.de/pdf/J1256']
J1257,JCM,DESULFOBACTERIUM CATECHOLICUM MEDIUM,https://mediadive.dsmz.de/medium/J1257,['defined'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1257'],['https://mediadive.dsmz.de/pdf/J1257']
J1258,JCM,DESULFOBACTERIUM OLEOVORANS MEDIUM,https://mediadive.dsmz.de/medium/J1258,['defined'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1258'],['https://mediadive.dsmz.de/pdf/J1258']
J1259,JCM,TRYPTICASE SOY BROTH AGAR WITH 3% NaCl,https://mediadive.dsmz.de/medium/J1259,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1259'],['https://mediadive.dsmz.de/pdf/J1259']
J1260,JCM,LSR1 MEDIUM,https://mediadive.dsmz.de/medium/J1260,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1260']
J1261,JCM,TSBY MEDIUM,https://mediadive.dsmz.de/medium/J1261,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1261']
J1262,JCM,JCM MEDIUM No. 1262,https://mediadive.dsmz.de/medium/J1262,['defined'],10.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1262']
J1263,JCM,JCM MEDIUM No. 1263,https://mediadive.dsmz.de/medium/J1263,['defined'],10.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1263']
J1264,JCM,JCM MEDIUM No. 1264,https://mediadive.dsmz.de/medium/J1264,['complex'],10.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1264']
J1265,JCM,GBS SALTS MEDIUM FOR THERMANAEROMONAS INYOENSIS,https://mediadive.dsmz.de/medium/J1265,['defined'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1265']
J1266,JCM,GBS SALTS MEDIUM FOR RHODOTHERMUS,https://mediadive.dsmz.de/medium/J1266,['complex'],7.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1266']
J1267,JCM,MODIFIED PICROPHILUS MEDIUM,https://mediadive.dsmz.de/medium/J1267,['complex'],2.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1267']
J1268,JCM,CAPROICIPRODUCENS MEDIUM,https://mediadive.dsmz.de/medium/J1268,['complex'],6.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1268']
J1269,JCM,ARTIFICIAL SEAWATER YEAST EXTRACT-TRYPTONE MEDIUM,https://mediadive.dsmz.de/medium/J1269,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1269']
J1270,JCM,CHOCOLATE AGAR WITH  5% SHEEP BLOOD,https://mediadive.dsmz.de/medium/J1270,['complex'],,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J1270'],['https://mediadive.dsmz.de/pdf/J1270']
J1271,JCM,PHB AGAR,https://mediadive.dsmz.de/medium/J1271,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1271']
J1272,JCM,ATRIBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/J1272,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1272']
J1273,JCM,0.01% LB SEAWATER MEDIUM,https://mediadive.dsmz.de/medium/J1273,['complex'],8.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1273'],['https://mediadive.dsmz.de/pdf/J1273']
J1274,JCM,BM7CO MEDIUM,https://mediadive.dsmz.de/medium/J1274,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1274'],['https://mediadive.dsmz.de/pdf/J1274']
J1275,JCM,SULFOLOBUS MEDIUM WITH TRYPTONE,https://mediadive.dsmz.de/medium/J1275,['complex'],1.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1275']
J1276,JCM,MODIFIED REINFORCED CLOSTRIDIAL MEDIUM AT pH 8.0,https://mediadive.dsmz.de/medium/J1276,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1276']
J1277,JCM,VULCANO HIGH SALT MEDIUM,https://mediadive.dsmz.de/medium/J1277,['complex'],5.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1277']
J1278,JCM,MIZ13 MEDIUM,https://mediadive.dsmz.de/medium/J1278,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1278']
J1279,JCM,MIZ14 MEDIUM,https://mediadive.dsmz.de/medium/J1279,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1279']
J1280,JCM,R2A AGAR WITH 3% NaCl,https://mediadive.dsmz.de/medium/J1280,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1280']
J1281,JCM,GLUCOSE+BICARBONATE-BUFFERED MEDIUM,https://mediadive.dsmz.de/medium/J1281,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1281']
J1282,JCM,HNN MEDIUM,https://mediadive.dsmz.de/medium/J1282,['defined'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1282'],['https://mediadive.dsmz.de/pdf/J1282']
J1283,JCM,SIUC-3 MEDIUM,https://mediadive.dsmz.de/medium/J1283,['complex'],6.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1283']
J1284,JCM,HALANAEROARCHAEA MEDIUM WITH YEAST EXTRACT AND FORMATE,https://mediadive.dsmz.de/medium/J1284,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1284']
J1285,JCM,NATRONOARCHAEA MEDIA WITH YEAST EXTRACT AND LACTATE,https://mediadive.dsmz.de/medium/J1285,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1285']
J1286,JCM,HALANAEROARCHAEA MEDIUM WITH YEAST EXTRACT AND GLUCOSE,https://mediadive.dsmz.de/medium/J1286,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1286']
J1287,JCM,NATRONOANAEROARCHAEA MEDIUM WITH YEAST EXTRACT AND GLUCOSE,https://mediadive.dsmz.de/medium/J1287,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1287']
J1288,JCM,NATRONOANAEROARCHAEA MEDIUM WITH YEAST EXTRACT AND FORMATE,https://mediadive.dsmz.de/medium/J1288,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1288']
J1289,JCM,NATRONIELLA MEDIUM FOR ANB-PHB2,https://mediadive.dsmz.de/medium/J1289,['complex'],9.6,[],[],[],['https://mediadive.dsmz.de/pdf/J1289']
J1290,JCM,NRmbB1 MEDIUM,https://mediadive.dsmz.de/medium/J1290,['defined'],6.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1290'],['https://mediadive.dsmz.de/pdf/J1290']
J1291,JCM,GS2 MEDIUM WITH CELLOBIOSE,https://mediadive.dsmz.de/medium/J1291,['complex'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1291'],['https://mediadive.dsmz.de/pdf/J1291']
J1292,JCM,MQ116 MEDIUM,https://mediadive.dsmz.de/medium/J1292,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1292']
J1293,JCM,MMJF MEDIUM,https://mediadive.dsmz.de/medium/J1293,['defined'],6.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1293']
J1294,JCM,MMJ/KT2 MEDIUM,https://mediadive.dsmz.de/medium/J1294,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1294']
J1295,JCM,ALKALINE CLOSTRIDIAL NUTRIENT MEDIUM,https://mediadive.dsmz.de/medium/J1295,['complex'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/J1295']
J1296,JCM,Hylemonella gracilis medium,https://mediadive.dsmz.de/medium/J1296,['complex'],7.2,['Bacteria'],['10'],['https://mediadive.dsmz.de/strains/medium/J1296'],['https://mediadive.dsmz.de/pdf/J1296']
J1297,JCM,MMJ/THI MEDIUM,https://mediadive.dsmz.de/medium/J1297,['defined'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1297']
J1298,JCM,ABSS2,https://mediadive.dsmz.de/medium/J1298,['defined'],7.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1298']
J1299,JCM,PAENIBACILLUS DC-8A MEDIUM,https://mediadive.dsmz.de/medium/J1299,['complex'],9.0,['Bacteria'],[],[],['https://mediadive.dsmz.de/pdf/J1299']
J1300,JCM,TEPIDANAEROBACTER GT38 MEDIUM,https://mediadive.dsmz.de/medium/J1300,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1300']
J1301,JCM,SPIROCHAETEA NS MEDIUM,https://mediadive.dsmz.de/medium/J1301,['defined'],8.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1301']
J1302,JCM,SEA SALTS YTG MEDIUM,https://mediadive.dsmz.de/medium/J1302,['complex'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1302']
J1303,JCM,UREAPLASMA MEDIUM,https://mediadive.dsmz.de/medium/J1303,['complex'],6.1,[],[],[],['https://mediadive.dsmz.de/pdf/J1303']
J1304,JCM,FRESHWATER MEDIUM WITH RHAMNOSE,https://mediadive.dsmz.de/medium/J1304,['complex'],6.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1304']
J1305,JCM,HELICOBACTER MEDIUM,https://mediadive.dsmz.de/medium/J1305,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1305']
J1307,JCM,PPLL MEDIUM,https://mediadive.dsmz.de/medium/J1307,['complex'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1307']
J1308,JCM,MINERAL MEDIUM FOR HYDROGENOPHILUS SS56,https://mediadive.dsmz.de/medium/J1308,['complex'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/J1308']
J1309,JCM,3.8M CHARACTERIZATION MEDIUM NO. 1,https://mediadive.dsmz.de/medium/J1309,['complex'],7.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1309']
J1310,JCM,THIORHODOVIBRIO MEDIUM,https://mediadive.dsmz.de/medium/J1310,['defined'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1310']
J1311,JCM,R2A AGAR (pH 9.0),https://mediadive.dsmz.de/medium/J1311,['complex'],9.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1311']
J1312,JCM,MODIFIED MV MEDIUM,https://mediadive.dsmz.de/medium/J1312,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1312']
J1313,JCM,MODIFIED AM5 MEDIUM 2,https://mediadive.dsmz.de/medium/J1313,['complex'],7.3,[],[],[],['https://mediadive.dsmz.de/pdf/J1313']
J1314,JCM,GAM BROTH WITH SODIUM PYRUVATE,https://mediadive.dsmz.de/medium/J1314,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1314'],['https://mediadive.dsmz.de/pdf/J1314']
J1315,JCM,METHANOGEN MS-I MEDIUM,https://mediadive.dsmz.de/medium/J1315,['defined'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1315']
J1316,JCM,MS-SULF MEDIUM,https://mediadive.dsmz.de/medium/J1316,['defined'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1316']
J1317,JCM,RAEH MEDIUM,https://mediadive.dsmz.de/medium/J1317,['complex'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/J1317']
J1318,JCM,YCFA MEDIUM WITH 10% RUMEN FLUID,https://mediadive.dsmz.de/medium/J1318,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1318'],['https://mediadive.dsmz.de/pdf/J1318']
J1319,JCM,MODIFIED ACETOBACTER MEDIUM,https://mediadive.dsmz.de/medium/J1319,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1319']
J1320,JCM,THERMODESULFOVIBRIO MEDIUM FOR N1,https://mediadive.dsmz.de/medium/J1320,['complex'],8.0,[],[],[],['https://mediadive.dsmz.de/pdf/J1320']
J1321,JCM,9K WITH SULFUR MEDIUM,https://mediadive.dsmz.de/medium/J1321,['defined'],2.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/J1321'],['https://mediadive.dsmz.de/pdf/J1321']
J1322,JCM,SULFOLOBUS MEDIUM-D,https://mediadive.dsmz.de/medium/J1322,['complex'],4.5,[],[],[],['https://mediadive.dsmz.de/pdf/J1322']
J1323,JCM,ARTIFICIAL PILOT PLANT WATER MEDIUM,https://mediadive.dsmz.de/medium/J1323,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1323']
J1324,JCM,JCM MEDIUM No. 1324,https://mediadive.dsmz.de/medium/J1324,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1324']
J1325,JCM,ANAEROBIC DOUBLE-STRENGTH R2A MEDIUM,https://mediadive.dsmz.de/medium/J1325,['complex'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1325']
J1326,JCM,MODIFIED DESULFOVIBRIO MEDIUM,https://mediadive.dsmz.de/medium/J1326,['complex'],7.3,[],[],[],['https://mediadive.dsmz.de/pdf/J1326']
J1327,JCM,GEOBACTER NBAF MEDIUM,https://mediadive.dsmz.de/medium/J1327,['defined'],8.2,[],[],[],['https://mediadive.dsmz.de/pdf/J1327']
J1328,JCM,PROLIXIBACTER MEDIUM,https://mediadive.dsmz.de/medium/J1328,['complex'],7.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/J1328'],['https://mediadive.dsmz.de/pdf/J1328']
J1329,JCM,CORN MEAL AGAR,https://mediadive.dsmz.de/medium/J1329,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/J1329']
C1,CCAP,ABM,https://mediadive.dsmz.de/medium/C1,['defined'],3.0,[],['3'],['https://mediadive.dsmz.de/strains/medium/C1'],['https://mediadive.dsmz.de/pdf/C1']
C2,CCAP,AJS,https://mediadive.dsmz.de/medium/C2,['complex'],1.5,[],['1'],['https://mediadive.dsmz.de/strains/medium/C2'],['https://mediadive.dsmz.de/pdf/C2']
C3,CCAP,ANT,https://mediadive.dsmz.de/medium/C3,['defined'],7.6 - 7.8,[],[],[],['https://mediadive.dsmz.de/pdf/C3']
C4,CCAP,ASW,https://mediadive.dsmz.de/medium/C4,['complex'],7.6 - 7.8,[],['55'],['https://mediadive.dsmz.de/strains/medium/C4'],['https://mediadive.dsmz.de/pdf/C4']
C5,CCAP,ASW + barley,https://mediadive.dsmz.de/medium/C5,['complex'],7.6 - 7.8,[],['3'],['https://mediadive.dsmz.de/strains/medium/C5'],['https://mediadive.dsmz.de/pdf/C5']
C6,CCAP,ASW 150 + barley,https://mediadive.dsmz.de/medium/C6,['defined'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C6'],['https://mediadive.dsmz.de/pdf/C6']
C7,CCAP,ASW 225 + barley,https://mediadive.dsmz.de/medium/C7,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/C7']
C8,CCAP,ASW 300 + barley,https://mediadive.dsmz.de/medium/C8,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/C8']
C9,CCAP,2ASW,https://mediadive.dsmz.de/medium/C9,['complex'],7.6 - 7.8,[],['12'],['https://mediadive.dsmz.de/strains/medium/C9'],['https://mediadive.dsmz.de/pdf/C9']
C10,CCAP,ASW:BG,https://mediadive.dsmz.de/medium/C10,['complex'],,[],['21'],['https://mediadive.dsmz.de/strains/medium/C10'],['https://mediadive.dsmz.de/pdf/C10']
C11,CCAP,ASW:SES,https://mediadive.dsmz.de/medium/C11,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C11']
C12,CCAP,ASWP,https://mediadive.dsmz.de/medium/C12,['complex'],7.6 - 7.8,[],['28'],['https://mediadive.dsmz.de/strains/medium/C12'],['https://mediadive.dsmz.de/pdf/C12']
C13,CCAP,BB,https://mediadive.dsmz.de/medium/C13,['defined'],,[],['21'],['https://mediadive.dsmz.de/strains/medium/C13'],['https://mediadive.dsmz.de/pdf/C13']
C14,CCAP,3N-BBM+V,https://mediadive.dsmz.de/medium/C14,['defined'],,[],['782'],['https://mediadive.dsmz.de/strains/medium/C14'],['https://mediadive.dsmz.de/pdf/C14']
C15,CCAP,3N-BBM+V recipe for customer orders,https://mediadive.dsmz.de/medium/C15,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/C15']
C16,CCAP,BB:MErds,https://mediadive.dsmz.de/medium/C16,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C16']
C17,CCAP,BG11,https://mediadive.dsmz.de/medium/C17,['defined'],7.1,[],['76'],['https://mediadive.dsmz.de/strains/medium/C17'],['https://mediadive.dsmz.de/pdf/C17']
C18,CCAP,BG11₀,https://mediadive.dsmz.de/medium/C18,['defined'],7.1,[],['40'],['https://mediadive.dsmz.de/strains/medium/C18'],['https://mediadive.dsmz.de/pdf/C18']
C19,CCAP,BW/MASM,https://mediadive.dsmz.de/medium/C19,['complex'],8.0,[],[],[],['https://mediadive.dsmz.de/pdf/C19']
C20,CCAP,"C Medium, Modified",https://mediadive.dsmz.de/medium/C20,['defined'],7.5,[],[],[],['https://mediadive.dsmz.de/pdf/C20']
C21,CCAP,CGM,https://mediadive.dsmz.de/medium/C21,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C21']
C22,CCAP,CH,https://mediadive.dsmz.de/medium/C22,['defined'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C22'],['https://mediadive.dsmz.de/pdf/C22']
C23,CCAP,CHM,https://mediadive.dsmz.de/medium/C23,['complex'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C23'],['https://mediadive.dsmz.de/pdf/C23']
C24,CCAP,CMA,https://mediadive.dsmz.de/medium/C24,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C24']
C25,CCAP,DM,https://mediadive.dsmz.de/medium/C25,['defined'],6.9,[],['25'],['https://mediadive.dsmz.de/strains/medium/C25'],['https://mediadive.dsmz.de/pdf/C25']
C26,CCAP,EG,https://mediadive.dsmz.de/medium/C26,['complex'],,[],['14'],['https://mediadive.dsmz.de/strains/medium/C26'],['https://mediadive.dsmz.de/pdf/C26']
C27,CCAP,EG:JM,https://mediadive.dsmz.de/medium/C27,['complex'],,[],['39'],['https://mediadive.dsmz.de/strains/medium/C27'],['https://mediadive.dsmz.de/pdf/C27']
C28,CCAP,E26 + Biotin,https://mediadive.dsmz.de/medium/C28,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C28']
C29,CCAP,E26 + Biotin:ANT,https://mediadive.dsmz.de/medium/C29,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C29']
C30,CCAP,E27,https://mediadive.dsmz.de/medium/C30,['complex'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C30'],['https://mediadive.dsmz.de/pdf/C30']
C31,CCAP,E31,https://mediadive.dsmz.de/medium/C31,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C31']
C32,CCAP,E31:ANT,https://mediadive.dsmz.de/medium/C32,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C32']
C33,CCAP,EA,https://mediadive.dsmz.de/medium/C33,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C33']
C34,CCAP,f/2,https://mediadive.dsmz.de/medium/C34,['complex'],8.0,[],['128'],['https://mediadive.dsmz.de/strains/medium/C34'],['https://mediadive.dsmz.de/pdf/C34']
C35,CCAP,f/2 Quad,https://mediadive.dsmz.de/medium/C35,['complex'],8.0,[],['8'],['https://mediadive.dsmz.de/strains/medium/C35'],['https://mediadive.dsmz.de/pdf/C35']
C36,CCAP,f/10,https://mediadive.dsmz.de/medium/C36,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C36']
C37,CCAP,f/2 + Si,https://mediadive.dsmz.de/medium/C37,['complex'],8.0,[],['146'],['https://mediadive.dsmz.de/strains/medium/C37'],['https://mediadive.dsmz.de/pdf/C37']
C38,CCAP,f/2 + Si for heterotrophic growth,https://mediadive.dsmz.de/medium/C38,['complex'],8.0,[],[],[],['https://mediadive.dsmz.de/pdf/C38']
C39,CCAP,HSM,https://mediadive.dsmz.de/medium/C39,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C39']
C40,CCAP,JM,https://mediadive.dsmz.de/medium/C40,['defined'],,[],['45'],['https://mediadive.dsmz.de/strains/medium/C40'],['https://mediadive.dsmz.de/pdf/C40']
C41,CCAP,JM:SE,https://mediadive.dsmz.de/medium/C41,['complex'],,[],['34'],['https://mediadive.dsmz.de/strains/medium/C41'],['https://mediadive.dsmz.de/pdf/C41']
C42,CCAP,K Medium,https://mediadive.dsmz.de/medium/C42,['defined'],8.0,[],[],[],['https://mediadive.dsmz.de/pdf/C42']
C43,CCAP,K Minimum,https://mediadive.dsmz.de/medium/C43,['complex'],8.0,[],[],[],['https://mediadive.dsmz.de/pdf/C43']
C44,CCAP,K35,https://mediadive.dsmz.de/medium/C44,['complex'],8.1 - 8.4,[],['2'],['https://mediadive.dsmz.de/strains/medium/C44'],['https://mediadive.dsmz.de/pdf/C44']
C45,CCAP,L1,https://mediadive.dsmz.de/medium/C45,['complex'],8.0,[],['72'],['https://mediadive.dsmz.de/strains/medium/C45'],['https://mediadive.dsmz.de/pdf/C45']
C46,CCAP,MAF6:SE,https://mediadive.dsmz.de/medium/C46,['complex'],6.6,[],[],[],['https://mediadive.dsmz.de/pdf/C46']
C47,CCAP,MASM,https://mediadive.dsmz.de/medium/C47,['complex'],8.0,[],['41'],['https://mediadive.dsmz.de/strains/medium/C47'],['https://mediadive.dsmz.de/pdf/C47']
C48,CCAP,MBBM,https://mediadive.dsmz.de/medium/C48,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C48']
C49,CCAP,MC,https://mediadive.dsmz.de/medium/C49,['complex'],6.9,[],['1'],['https://mediadive.dsmz.de/strains/medium/C49'],['https://mediadive.dsmz.de/pdf/C49']
C50,CCAP,MC II,https://mediadive.dsmz.de/medium/C50,['complex'],6.9,[],['2'],['https://mediadive.dsmz.de/strains/medium/C50'],['https://mediadive.dsmz.de/pdf/C50']
C51,CCAP,MCH,https://mediadive.dsmz.de/medium/C51,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/C51']
C52,CCAP,MDY-V,https://mediadive.dsmz.de/medium/C52,['defined'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/C52']
C53,CCAP,MErds,https://mediadive.dsmz.de/medium/C53,['complex'],,[],['3'],['https://mediadive.dsmz.de/strains/medium/C53'],['https://mediadive.dsmz.de/pdf/C53']
C54,CCAP,MErds/MY75S,https://mediadive.dsmz.de/medium/C54,['complex'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C54'],['https://mediadive.dsmz.de/pdf/C54']
C55,CCAP,MHY,https://mediadive.dsmz.de/medium/C55,['complex'],6.8,[],['4'],['https://mediadive.dsmz.de/strains/medium/C55'],['https://mediadive.dsmz.de/pdf/C55']
C56,CCAP,Modified Provasoli,https://mediadive.dsmz.de/medium/C56,['defined'],,[],['824'],['https://mediadive.dsmz.de/strains/medium/C56'],['https://mediadive.dsmz.de/pdf/C56']
C57,CCAP,MP,https://mediadive.dsmz.de/medium/C57,['defined'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C57'],['https://mediadive.dsmz.de/pdf/C57']
C58,CCAP,MW,https://mediadive.dsmz.de/medium/C58,['complex'],,[],['38'],['https://mediadive.dsmz.de/strains/medium/C58'],['https://mediadive.dsmz.de/pdf/C58']
C59,CCAP,MWC,https://mediadive.dsmz.de/medium/C59,['defined'],,[],['68'],['https://mediadive.dsmz.de/strains/medium/C59'],['https://mediadive.dsmz.de/pdf/C59']
C60,CCAP,MY75S,https://mediadive.dsmz.de/medium/C60,['complex'],,[],['17'],['https://mediadive.dsmz.de/strains/medium/C60'],['https://mediadive.dsmz.de/pdf/C60']
C61,CCAP,N75S,https://mediadive.dsmz.de/medium/C61,['complex'],,[],['3'],['https://mediadive.dsmz.de/strains/medium/C61'],['https://mediadive.dsmz.de/pdf/C61']
C62,CCAP,N75S:NSW,https://mediadive.dsmz.de/medium/C62,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/C62']
C63,CCAP,NCL,https://mediadive.dsmz.de/medium/C63,['complex'],,[],['56'],['https://mediadive.dsmz.de/strains/medium/C63'],['https://mediadive.dsmz.de/pdf/C63']
C64,CCAP,NCL:MP,https://mediadive.dsmz.de/medium/C64,['complex'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C64'],['https://mediadive.dsmz.de/pdf/C64']
C65,CCAP,NCL:PJ,https://mediadive.dsmz.de/medium/C65,['complex'],,[],['2'],['https://mediadive.dsmz.de/strains/medium/C65'],['https://mediadive.dsmz.de/pdf/C65']
C66,CCAP,NCL/0.01%NPA,https://mediadive.dsmz.de/medium/C66,['complex'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C66'],['https://mediadive.dsmz.de/pdf/C66']
C67,CCAP,NCL:PJ/0.01%NPA,https://mediadive.dsmz.de/medium/C67,['complex'],,[],['1'],['https://mediadive.dsmz.de/strains/medium/C67'],['https://mediadive.dsmz.de/pdf/C67']
C68,CCAP,NN,https://mediadive.dsmz.de/medium/C68,['defined'],,[],['91'],['https://mediadive.dsmz.de/strains/medium/C68'],['https://mediadive.dsmz.de/pdf/C68']
C69,CCAP,NPA,https://mediadive.dsmz.de/medium/C69,['complex'],,[],['3'],['https://mediadive.dsmz.de/strains/medium/C69'],['https://mediadive.dsmz.de/pdf/C69']
C70,CCAP,NSS Low,https://mediadive.dsmz.de/medium/C70,['complex'],,[],['2'],['https://mediadive.dsmz.de/strains/medium/C70'],['https://mediadive.dsmz.de/pdf/C70']
C71,CCAP,NSW,https://mediadive.dsmz.de/medium/C71,['complex'],,[],['5'],['https://mediadive.dsmz.de/strains/medium/C71'],['https://mediadive.dsmz.de/pdf/C71']
C72,CCAP,PAS,https://mediadive.dsmz.de/medium/C72,['defined'],,[],['4'],['https://mediadive.dsmz.de/strains/medium/C72'],['https://mediadive.dsmz.de/pdf/C72']
C73,CCAP,PC,https://mediadive.dsmz.de/medium/C73,['defined'],,[],['2'],['https://mediadive.dsmz.de/strains/medium/C73'],['https://mediadive.dsmz.de/pdf/C73']
C74,CCAP,PE,https://mediadive.dsmz.de/medium/C74,['complex'],,[],['2'],['https://mediadive.dsmz.de/strains/medium/C74'],['https://mediadive.dsmz.de/pdf/C74']
