Organism Group,Name,Name Link,Taxonomy Link,Growth media,Growth Media Links,External Links,Synonyms,Growth Conditions
Bacterium,Pseudonocardia autotrophica DSM 535,https://mediadive.dsmz.de/strains/view/DSM 535,https://mediadive.dsmz.de/taxonomy?level=species&item=Pseudonocardia autotrophica,"['65', '535', 'J57']","['https://mediadive.dsmz.de/medium/65', 'https://mediadive.dsmz.de/medium/535', 'https://mediadive.dsmz.de/medium/J57']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-535', 'https://bacdive.dsmz.de/strain/13324']","
        ATCC 19727, BCRC 12444, CBS 466.68, CCM 2750, CECT 3301, CGMCC 4.1211, CGMCC 4.1297, CIP 107114, , DSM 40011, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-40011, , , DSM 43210, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-43210, , , DSM 535, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-535, , IFO 12743, IMET 7646, IMSNU 11005, IMSNU 20050, ISP 5011, , JCM 4348, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=535, , KCC S-0348, KCTC 1816, KCTC 9564, KCTC 9574, NBRC 12743, NCIMB 9810, NRRL B-11275, RIA 1008, VKM Ac-941    ","[{'media_title': '65: GYM STREPTOMYCES MEDIUM', 'media_link': '/medium/65?ccno=DSM 535', 'growth_observed': 'Yes', 'growth_conditions': '28\xa0°C'}, {'media_title': '535: TRYPTICASE SOY BROTH AGAR', 'media_link': '/medium/535?ccno=DSM 535', 'growth_observed': 'Yes', 'growth_conditions': '28\xa0°C'}, {'media_title': ""J57: YEAST-KRAINSKY'S AGAR"", 'media_link': '/medium/J57?ccno=DSM 535', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Cupriavidus necator DSM 538,https://mediadive.dsmz.de/strains/view/DSM 538,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-538', 'https://bacdive.dsmz.de/strain/2001']","DSM 538, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-538","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 538', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 538', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 539,https://mediadive.dsmz.de/strains/view/DSM 539,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-539', 'https://bacdive.dsmz.de/strain/2002']","DSM 539, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-539","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 539', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 539', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 540,https://mediadive.dsmz.de/strains/view/DSM 540,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-540', 'https://bacdive.dsmz.de/strain/2003']","DSM 540, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-540","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 540', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 540', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 541,https://mediadive.dsmz.de/strains/view/DSM 541,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-541', 'https://bacdive.dsmz.de/strain/2004']","DSM 541, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-541","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 541', 'growth_observed': 'Yes', 'growth_conditions': '28\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 541', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 542,https://mediadive.dsmz.de/strains/view/DSM 542,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-542', 'https://bacdive.dsmz.de/strain/2014']","DSM 542, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-542","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 542', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 542', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 543,https://mediadive.dsmz.de/strains/view/DSM 543,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-543', 'https://bacdive.dsmz.de/strain/2015']","DSM 543, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-543","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 543', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 543', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 544,https://mediadive.dsmz.de/strains/view/DSM 544,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-544', 'https://bacdive.dsmz.de/strain/2016']","DSM 544, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-544","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 544', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 544', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 545,https://mediadive.dsmz.de/strains/view/DSM 545,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-545', 'https://bacdive.dsmz.de/strain/2017']","DSM 545, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-545","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 545', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 545', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 546,https://mediadive.dsmz.de/strains/view/DSM 546,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-546', 'https://bacdive.dsmz.de/strain/2018']","DSM 546, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-546","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 546', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 546', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Cupriavidus necator DSM 547,https://mediadive.dsmz.de/strains/view/DSM 547,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-547', 'https://bacdive.dsmz.de/strain/2019']","DSM 547, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-547","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 547', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 547', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Acidovorax facilis DSM 550,https://mediadive.dsmz.de/strains/view/DSM 550,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidovorax facilis,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-550', 'https://bacdive.dsmz.de/strain/2886']","
        LMG 6598, CCUG 15919, ATCC 17695, , DSM 550, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-550","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 550', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 550', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Cupriavidus necator DSM 551,https://mediadive.dsmz.de/strains/view/DSM 551,https://mediadive.dsmz.de/taxonomy?level=species&item=Cupriavidus necator,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-551', 'https://bacdive.dsmz.de/strain/2020']","DSM 551, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-551","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 551', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 551', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Clostridium beijerinckii DSM 552,https://mediadive.dsmz.de/strains/view/DSM 552,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium butyricum,"['48', '110']","['https://mediadive.dsmz.de/medium/48', 'https://mediadive.dsmz.de/medium/110']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-552', 'https://bacdive.dsmz.de/strain/2547']","
        VKM B-1773, , DSM 552, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-552","[{'media_title': '48: TRYPTONE THIOGLYCOLATE MEDIUM', 'media_link': '/medium/48?ccno=DSM 552', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': '110: CHOPPED MEAT MEDIUM WITH CARBOHYDRATES', 'media_link': '/medium/110?ccno=DSM 552', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Salmonella enterica subsp. enterica DSM 554,https://mediadive.dsmz.de/strains/view/DSM 554,https://mediadive.dsmz.de/taxonomy?level=species&item=Salmonella enterica subsp. enterica,['1*'],['https://mediadive.dsmz.de/medium/1?strain=373'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-554', 'https://bacdive.dsmz.de/strain/5103']","DSM 554, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-554","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 554', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Clostridium kluyveri DSM 555,https://mediadive.dsmz.de/strains/view/DSM 555,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-555', 'https://bacdive.dsmz.de/strain/2606']","
        NCIMB 10680, ATCC 8527, ATCC 12489, , DSM 555, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-555","[{'media_title': '52: CLOSTRIDIUM KLUYVERI MEDIUM', 'media_link': '/medium/52?ccno=DSM 555', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Clostridium kluyveri DSM 556,https://mediadive.dsmz.de/strains/view/DSM 556,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-556', 'https://bacdive.dsmz.de/strain/2607']","DSM 556, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-556","[{'media_title': '52: CLOSTRIDIUM KLUYVERI MEDIUM', 'media_link': '/medium/52?ccno=DSM 556', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Clostridium kluyveri DSM 557,https://mediadive.dsmz.de/strains/view/DSM 557,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-557', 'https://bacdive.dsmz.de/strain/2608']","DSM 557, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-557","[{'media_title': '52: CLOSTRIDIUM KLUYVERI MEDIUM', 'media_link': '/medium/52?ccno=DSM 557', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Clostridium kluyveri DSM 562,https://mediadive.dsmz.de/strains/view/DSM 562,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-562', 'https://bacdive.dsmz.de/strain/2609']","DSM 562, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-562","[{'media_title': '52: CLOSTRIDIUM KLUYVERI MEDIUM', 'media_link': '/medium/52?ccno=DSM 562', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Clostridium kluyveri DSM 563,https://mediadive.dsmz.de/strains/view/DSM 563,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-563', 'https://bacdive.dsmz.de/strain/2610']","DSM 563, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-563","[{'media_title': '52: CLOSTRIDIUM KLUYVERI MEDIUM', 'media_link': '/medium/52?ccno=DSM 563', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Clostridium kluyveri DSM 564,https://mediadive.dsmz.de/strains/view/DSM 564,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium kluyveri,['52'],['https://mediadive.dsmz.de/medium/52'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-564', 'https://bacdive.dsmz.de/strain/2611']","DSM 564, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-564","[{'media_title': '52: CLOSTRIDIUM KLUYVERI MEDIUM', 'media_link': '/medium/52?ccno=DSM 564', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Sphaerotilus montanus DSM 565,https://mediadive.dsmz.de/strains/view/DSM 565,https://mediadive.dsmz.de/taxonomy?level=species&item=Sphaerotilus montanus,['51'],['https://mediadive.dsmz.de/medium/51'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-565', 'https://bacdive.dsmz.de/strain/17939']","
        ATCC 29329, , DSM 565, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-565","[{'media_title': '51: SPHAEROTILUS MEDIUM', 'media_link': '/medium/51?ccno=DSM 565', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}]"
Bacterium,Sphaerotilus hippei DSM 566,https://mediadive.dsmz.de/strains/view/DSM 566,https://mediadive.dsmz.de/taxonomy?level=species&item=Sphaerotilus hippei,['51'],['https://mediadive.dsmz.de/medium/51'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-566', 'https://bacdive.dsmz.de/strain/17941']","
        ATCC 29330, , DSM 566, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-566","[{'media_title': '51: SPHAEROTILUS MEDIUM', 'media_link': '/medium/51?ccno=DSM 566', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}]"
Bacterium,Thermoanaerobacter thermohydrosulfuricus DSM 567,https://mediadive.dsmz.de/strains/view/DSM 567,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacter thermohydrosulfuricus,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-567', 'https://bacdive.dsmz.de/strain/16824']","
        VKM B-1834, NCIMB 10956, ATCC 35045, , DSM 567, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-567","[{'media_title': '61: THERMOANAEROBACTER MEDIUM', 'media_link': '/medium/61?ccno=DSM 567', 'growth_observed': 'Yes', 'growth_conditions': '65\xa0°C'}]"
Bacterium,Thermoanaerobacter sp. DSM 568,https://mediadive.dsmz.de/strains/view/DSM 568,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacter thermohydrosulfuricus,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-568', 'https://bacdive.dsmz.de/strain/16825']","DSM 568, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-568","[{'media_title': '61: THERMOANAEROBACTER MEDIUM', 'media_link': '/medium/61?ccno=DSM 568', 'growth_observed': 'Yes', 'growth_conditions': '65\xa0°C'}]"
Bacterium,Thermoanaerobacter thermohydrosulfuricus DSM 569,https://mediadive.dsmz.de/strains/view/DSM 569,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacter thermohydrosulfuricus,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-569', 'https://bacdive.dsmz.de/strain/16826']","DSM 569, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-569","[{'media_title': '61: THERMOANAEROBACTER MEDIUM', 'media_link': '/medium/61?ccno=DSM 569', 'growth_observed': 'Yes', 'growth_conditions': '65\xa0°C'}]"
Bacterium,Thermoanaerobacter thermohydrosulfuricus DSM 570,https://mediadive.dsmz.de/strains/view/DSM 570,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacter thermohydrosulfuricus,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-570', 'https://bacdive.dsmz.de/strain/16827']","DSM 570, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-570","[{'media_title': '61: THERMOANAEROBACTER MEDIUM', 'media_link': '/medium/61?ccno=DSM 570', 'growth_observed': 'Yes', 'growth_conditions': '65\xa0°C'}]"
Bacterium,Thermoanaerobacterium thermosaccharolyticum DSM 571,https://mediadive.dsmz.de/strains/view/DSM 571,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacterium thermosaccharolyticum,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-571', 'https://bacdive.dsmz.de/strain/18044']","
        WDCM 00135, NCIMB 9385, NCA 3814, ATCC 7956, , DSM 571, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-571","[{'media_title': '61: THERMOANAEROBACTER MEDIUM', 'media_link': '/medium/61?ccno=DSM 571', 'growth_observed': 'Yes', 'growth_conditions': '60\xa0°C'}]"
Bacterium,Thermoanaerobacterium thermosaccharolyticum DSM 572,https://mediadive.dsmz.de/strains/view/DSM 572,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacterium thermosaccharolyticum,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-572', 'https://bacdive.dsmz.de/strain/18045']","
        ATCC 27384, , DSM 572, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-572","[{'media_title': '61: THERMOANAEROBACTER MEDIUM', 'media_link': '/medium/61?ccno=DSM 572', 'growth_observed': 'Yes', 'growth_conditions': '55\xa0°C'}]"
Bacterium,Thermoanaerobacterium thermosaccharolyticum DSM 573,https://mediadive.dsmz.de/strains/view/DSM 573,https://mediadive.dsmz.de/taxonomy?level=species&item=Thermoanaerobacterium thermosaccharolyticum,['61'],['https://mediadive.dsmz.de/medium/61'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-573', 'https://bacdive.dsmz.de/strain/18046']","DSM 573, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-573","[{'media_title': '61: THERMOANAEROBACTER MEDIUM', 'media_link': '/medium/61?ccno=DSM 573', 'growth_observed': 'Yes', 'growth_conditions': '55\xa0°C'}]"
