ID,Step,Solution,Solution_link,Medium,Mediums_link
step-4733,"Comment: For cultivation of strain JCM 13418, incubate with a 10% inoculum.",4284,/solutions/4284,J507,/medium/J507
step-4734,"Mix ingredients except sulfur, Trace vitamins and NaHCO3, adjust pH to 6.8 and autoclave. Steam sulfur for 3 hr on each of 3 successive days. Filter-sterilize Trace vitamins and 5% NaHCO3solution, and add to the medium. Distribute the medium into culture vessels (e.g., 20 ml of the medium in 120 ml serum bottles) containing sulfur under a stream of N2-CO2(4:1, v/v) gas mixture and seal with butyl rubber stoppers. Replace the gas phase with N2-CO2-O2(79:20:1, v/v) and pressurized inoculated bottles to 200 kPa with the same gas mixture.",4285,/solutions/4285,J508,/medium/J508
step-4735,Use Trace mineral solution of Medium No. 413 with 0.01 g/L (final) Na2MoO4x 2H2O.,4286,/solutions/4286,J508,/medium/J508
step-4736,Adjust pH to 6.8. Separately autoclave 20 x Phosphate solution and add aseptically to the medium. Cultivate under a methane-air (50:50) atmosphere.,4288,/solutions/4288,J510,/medium/J510
step-4737,"Mix components thoroughly and autoclave under a N2-CO2(4:1, v/v) gas atmosphere. After cooling, aseptically and anaerobically add the following solutions (autoclaved or *filter-sterilized):",4291,/solutions/4291,J511,/medium/J511
step-4738,"Adjust pH to 7.1 - 7.4, if necessary.",4291,/solutions/4291,J511,/medium/J511
step-4739,"Mix ingredients except NaHCO3, adjust pH to 6.8 and add NaHCO3to the medium. Dispense the medium (9 ml) into 26-ml anaerobic pressure tubes under a stream of oxygen-free N2-CO2(80:20) and seal. After autoclaving, aseptically and anaerobically add 0.2 ml APM salts solution and 0.1 ml Sulfide stock solution and 0.1 ml Galactose stock solution.",4292,/solutions/4292,J512,/medium/J512
step-4740,"Mix ingredients except vitamins, sulfur and Na2S x 9H2O, adjust pH to 2.7 with H2SO4and autoclave. Separately autoclave 5% (w/v) Na2S x 9H2O solution under a N2atmosphere. Steam sulfur for 3 hr on each of 3 successive days. Filter-sterilize Trace vitamins solution. Distribute the medium into culture vessels (e.g., 20 ml per 100 ml serum bottles) containing Trace vitamins and sulfur, replace the gas phase with a H2-CO2(80:20) gas atmosphere and seal with butyl rubber stoppers. Prior to inoculation, add sterile Na2S x 9H2O solution and adjust pH to 3.0 with sterile 1 N H2SO4. Pressurize the inoculated bottle to 200 kPa H2-CO2(80:20).",4298,/solutions/4298,J513,/medium/J513
step-4741,"Add components except Vitamin solution to distilled water and bring volume to 990 ml. Adjust pH to 7.3. After autoclaving, aseptically add filter-sterilized Vitamin solution.",4300,/solutions/4300,J514,/medium/J514
step-4742,Adjust pH to 6.8.,4302,/solutions/4302,J515,/medium/J515
step-4743,Add the following components after autoclaving:,4302,/solutions/4302,J515,/medium/J515
step-4744,Adjust pH to 6.8.,4302,/solutions/4302,J515,/medium/J515
step-4745,Adjust pH to 6.8.,4303,/solutions/4303,J516,/medium/J516
step-4746,Add the following component after autoclaving:,4303,/solutions/4303,J516,/medium/J516
step-4747,Use Rhodobium gokurnum medium (see Medium No. 516) with 0.5 to 1.0 mM Na2S.,4305,/solutions/4305,J517,/medium/J517
step-4748,Adjust pH to 7.0.,4306,/solutions/4306,J518,/medium/J518
step-4749,"Mix components, adjust pH to 7.2, bring to a boil for a few seconds and cool down under a stream of a N2-CO2(80:20) gas mixture. Distribute Solution A into culture vessels (e.g., 9 ml per tube) under the same gas mixture, seal with butyl rubber stoppers and autoclave.",4308,/solutions/4308,J519,/medium/J519
step-4750,"To complete the medium, add 0.1 volume of 3.5% NaHCO3solution [filter-sterilized and stored under a N2-CO2(80:20) gas mixture] and reduce the medium with 0.3 g/L (final) L-cysteine x HCl x H2O and 0.3 g/L (final) Na2S x 9H2O (autoclave and store 3% stock solutions under a N2atmosphere).",4308,/solutions/4308,J519,/medium/J519
step-4751,Adjust pH to 6.8.,4311,/solutions/4311,J520,/medium/J520
step-4752,"Mix components and adjust pH to 7.2 - 7.4. Boil Mineral medium and cool down under a N2-CO2(4:1, v/v) gas stream. Distribute Mineral medium into culture vessels (e.g., 9.0 ml of the medium in tubes) under the same gas mixture, seal with Teflon-coated rubber stoppers and autoclave. After cooling, add the following components (per 9.0 ml Mineral medium) from sterile anoxic stock solutions (autoclaved or *filter-sterilized):",4314,/solutions/4314,J521,/medium/J521
step-4753,Autoclave and store under a N2atmosphere.,4315,/solutions/4315,J521,/medium/J521
step-4754,"Comment: For strain JCM 13588, inoculate with a 20% inoculum, and incubate the vessels in inverted position.",4315,/solutions/4315,J521,/medium/J521
step-4755,Prepare PY4S agar (see Medium No. 363) and adjust pH to 6.0.,4316,/solutions/4316,J522,/medium/J522
step-4756,"Mix components thoroughly and autoclave. After cooling, add the following solutions (filter-sterilized) to the medium:",4317,/solutions/4317,J523,/medium/J523
step-4757,"Then, distribute the medium into culture vessels (leave >80% gas phase, by volume) and seal with butyl rubber stoppers. Replace the gas phase with N2-CO2-CH4-O2(40:15:40:5, by volume) and pressurize to 100 kPa with the same gas mixture. Check final pH of the medium to be around 6.0.",4317,/solutions/4317,J523,/medium/J523
step-4758,Dissolve nitrilotriacetic acid and adjust pH to 6.5 with KOH. Then proceed to add minerals. Adjust final pH to 7.0.,4318,/solutions/4318,J523,/medium/J523
step-4759,"Mix components, adjust pH to 6.0 - 6.5 and autoclave. After cooling, add the following solutions (filter-sterilized) to the medium:",4319,/solutions/4319,J524,/medium/J524
step-4760,"Distribute the medium into culture vessels (leave >80% volume gas phase) under a N2-CO2(4:1) gas mixture and seal with butyl rubber stoppers. Pressurize the culture vessels to 200 kPa with methane gas. Finally add O2gas to make up 2% O2concentration in the gas phase. Readjust pH to 6.0 - 6.3, if necessary.",4319,/solutions/4319,J524,/medium/J524
step-4761,"Dissolve ingredients except chalcopyrite in 500 ml distilled water, adjust pH to 0.8 with 10 N H2SO4and autoclave. Pulp chalcopyrite in 500 ml distilled water and steam for 1 hr on each of 3 successive days. Combine the medium and the chalcopyrite concentrate.",4320,/solutions/4320,J525,/medium/J525
step-4762,Comment: Chalcopyrite can be replaced with arsenopyrite or pyrite.,4320,/solutions/4320,J525,/medium/J525
step-4763,"Mix ingredients except FeSO4x 7H2O, adjust pH to 1.2 with H2SO4and autoclave. Add filter-sterilized FeSO4x 7H2O to the medium.",4321,/solutions/4321,J526,/medium/J526
step-4764,"After autoclaving, adjust pH to 9.0 with sterilized 10% Na2CO3solution.",4322,/solutions/4322,J527,/medium/J527
step-4765,"Prepare Yeast extract-malt extract agar (ISP-2) (see Medium No. 43). After autoclaving, adjust pH to 9.0 with sterilized 10% Na2CO3solution.",4323,/solutions/4323,J528,/medium/J528
step-4766,"Comment: The medium is semisolid. For strain JCM 13596, prepare the medium anaerobically (under N2).",4324,/solutions/4324,J529,/medium/J529
step-4767,"Use Medium No. 242 supplemented with 20 ml/L Fatty acid mixture (see Medium No. 266) and 1 ml/L coenzyme M solution (0.01% 2-mercaptoethanesulfonic acid, filter-sterilized).",4325,/solutions/4325,J530,/medium/J530
step-4768,Separately autoclave Na2CO3and NaCl. Check final pH to be about 9.0.,4328,/solutions/4328,J531,/medium/J531
step-4769,Adjust pH to 7.2.,4330,/solutions/4330,J533,/medium/J533
step-4770,Adjust pH to 7.0 - 7.2.,4332,/solutions/4332,J534,/medium/J534
step-4771,Adjust pH to 8.0.,4333,/solutions/4333,J535,/medium/J535
step-4772,Autoclave the basal solution under a N2gas atmosphere. Separately filter-sterilize the other solutions and add to the medium anaerobically and aseptically. Prepare dithionite solution just before use.,4334,/solutions/4334,J536,/medium/J536
step-4773,"Initially, dissolve FeCl2x 4H2O in 25% HCl, then add distilled water followed by the other components.",4336,/solutions/4336,J536,/medium/J536
step-4774,Store in the dark at 4C.,4337,/solutions/4337,J536,/medium/J536
step-4775,Adjust pH to 7.2 - 7.4.,4338,/solutions/4338,J537,/medium/J537
step-4776,"Prepare the medium anaerobically, dispense its 5 ml each in anaerobic tubes under a N2-CO2atmosphere (80:20) and autoclave. Add the following solutions via injection from sterile anaerobic stock solutions per 5 ml:",4338,/solutions/4338,J537,/medium/J537
step-4777,Adjust pH to 7.0 with 1 N NaOH and filter-sterilize.,4340,/solutions/4340,J537,/medium/J537
step-4778,Adjust pH to 7.0.,4341,/solutions/4341,J538,/medium/J538
step-4779,Comment: Commercial Brucella broth (Becton & Dickinson or Oxoid) is also available.,4341,/solutions/4341,J538,/medium/J538
step-4780,"Mix components, adjust pH to 7.2, bring to a boil for a few seconds and cool down under a stream of a N2-CO2(80:20) gas mixture. Distribute Solution A into the culture vessels (e.g., 9 ml per tube) under the same gas mixture, seal with butyl rubber stoppers and autoclave. To complete the medium, add 10 mM (final) sodium pyruvate solution and 0.1 volume of 3.5% NaHCO3solution [filter-sterilized and stored under a N2-CO2(80:20) gas mixture] and reduce the medium with 0.3 g/L (final) L-cysteine x  HCl x H2O and 0.3 g/L (final) Na2S x 9H2O (autoclave and store 3% stock solutions under a N2atmosphere).",4343,/solutions/4343,J539,/medium/J539
step-4781,"Mix components, adjust pH to 7.2, bring to a boil for a few seconds and cool down under a stream of a N2-CO2(80:20) gas mixture. Distribute Solution A into culture vessels (e.g., 8 ml per tube) under the same gas mixture, seal with butyl rubber stoppers and autoclave.",4345,/solutions/4345,J540,/medium/J540
step-4782,Autoclave and store under a N2atmosphere.,4346,/solutions/4346,J540,/medium/J540
step-4783,"To complete the medium, combine 0.8 volume of Solution A, 0.1 volume of Solution B and 0.1 volume of 3.5% NaHCO3solution [filter-sterilized and stored under a N2-CO2(80:20) gas mixture]. Reduce the medium with 0.3 g/L (final) L-cysteine x HCl x H2O and 0.3 g/L (final) Na2S x 9H2O (autoclave and store 3% stock solutions under a N2atmosphere).",4346,/solutions/4346,J540,/medium/J540
step-4784,"Comment: For strain JCM 13948, incubate with a 10% inoculum together with a 5% inoculum ofMethanobacterium formicicumNT (=JCM 10132).",4346,/solutions/4346,J540,/medium/J540
step-4785,"Use Medium No. 388 with 1.0 g/L sodium pyruvate instead of sodium lactate. Otherwise, prepare the medium as described in the recipe of Medium No. 388.",4347,/solutions/4347,J541,/medium/J541
step-4786,Adjust pH to 9.0.,4348,/solutions/4348,J542,/medium/J542
step-4787,"Autoclave and remove precipitate, if necessary.",4348,/solutions/4348,J542,/medium/J542
step-4788,Mix components and adjust pH to 9.0 with 10 N KOH. Autoclave the solution anaerobically under a N2atmosphere.,4350,/solutions/4350,J543,/medium/J543
step-4789,Prepare the medium anaerobically under a N2atmosphere.,4351,/solutions/4351,J543,/medium/J543
step-4790,"To complete the medium, combine Solutions A and B under a N2atmosphere. Prior to inoculation, add 0.5 g/L (final) L-cysteine x HCl x H2O and 0.4 g/L (final) Na2S x 9H2O from anaerobic and sterile stock solutions (5.0%).",4351,/solutions/4351,J543,/medium/J543
step-4791,"Mix ingredients except NaHCO3, L-cysteine x HCl x H2O and Na2S x 9H2O and adjust pH to 7.2. Distribute the medium into tubes (e.g., 5 ml of the medium in the Hungate tubes) under a H2-CO2gas mixture (4:1, v/v), seal with butyl rubber stoppers and autoclave. After cooling, add solutions of NaHCO3[5%, filter-sterilized and stored under a N2-CO2(4:1, v/v) gas mixture], L-cysteine x HCl x H2O and Na2S x 9H2O (5%, autoclaved and stored under N2) to the medium. Pressurize the inoculated tubes to 200 kPa H2-CO2(4:1, v/v).",4352,/solutions/4352,J544,/medium/J544
step-4792,"Mix ingredients except NaHCO3, L-cysteine x HCl x H2O and Na2S x 9H2O and adjust pH to 7.2. Distribute the medium into tubes (e.g., 5 ml of the medium in the Hungate tubes) under a N2x CO2gas mixture (4:1, v/v), seal with butyl rubber stoppers and autoclave. After cooling, add solutions of NaHCO3[5%, filter-sterilized and stored under a N2-CO2(4:1, v/v) gas mixture], L-cysteine x HCl x H2O and Na2S x 9H2O (5%, autoclaved and stored under N2) to the medium.",4353,/solutions/4353,J545,/medium/J545
step-4793,Add components except NaHCO3to distilled water and bring volume to 1.0 L. Adjust pH to 8.0 with 1 M NaOH and autoclave. Filter-sterilize 8% (w/v) NaHCO3and add to the medium aseptically.,4354,/solutions/4354,J546,/medium/J546
step-4794,Mix components and autoclave under a N2gas atmosphere.,4356,/solutions/4356,J547,/medium/J547
step-4795,"To complete the medium, aseptically and anaerobically add the following solutions to the medium:",4356,/solutions/4356,J547,/medium/J547
step-4796,"Mix ingredients and adjust pH to 7.2. Distribute 0.92 volume of the medium into tubes (e.g., 4.6 ml of the medium in the Hungate tubes) under a N2-CO2(4:1, v/v) gas mixture, seal with butyl rubber stoppers and autoclave.",4358,/solutions/4358,J548,/medium/J548
step-4797,"To complete the medium, add the following stock solutions [Filter-sterilize NaHCO3solution and store under a N2-CO2(4:1, v/v) gas mixture. The other solutions are autoclaved and stored anaerobically under a N2atmosphere] to the medium (per 4.6 ml):",4358,/solutions/4358,J548,/medium/J548
step-4798,"Mix ingredients and adjust pH to 7.2. Distribute 0.9 volume of the medium into tubes (e.g., 4.5 ml of the medium in the Hungate tubes) under a N2-CO2(4:1, v/v) gas mixture, seal with butyl rubber stoppers and autoclave.",4360,/solutions/4360,J549,/medium/J549
step-4799,"To complete the medium, add the following stock solutions [Filter-sterilize NaHCO3solution and store under a N2-CO2(4:1, v/v) gas mixture. The other solutions are autoclaved and stored anaerobically under a N2atmosphere] to the medium (per 4.5 ml):",4360,/solutions/4360,J549,/medium/J549
step-4800,"Mix ingredients and adjust pH to 7.0. Distribute into tubes (e.g., 5 ml of the medium in the Hungate tubes) under a N2atmosphere, seal with butyl rubber stoppers and autoclave.",4361,/solutions/4361,J550,/medium/J550
step-4801,Use Medium No. 549 supplemented with final 50.0 g/L NaCl.,4362,/solutions/4362,J551,/medium/J551
step-4802,"Mix ingredients except L-sodium lactate and L-cysteine x H2O x HCl, adjust pH to 7.5 and autoclave under a N2atmosphere. Separately autoclave L-sodium lactate and L-cysteine x H2O x HCl in 10 ml distilled water under a N2atmosphere and add to the medium. Readjust pH to 7.5 with 1 N NaOH (from a sterile stock solution).",4363,/solutions/4363,J552,/medium/J552
step-4803,"For preparation of solid medium, add 15 g/L agar (BD-Difco).",4363,/solutions/4363,J552,/medium/J552
step-4804,"Use Medium No. 552 supplemented with final 30.0 g/L NaCl, replacing sodium lactate with 1.9 g/L sodium pyruvate. Adjust pH to 6.7.",4365,/solutions/4365,J553,/medium/J553
step-4805,"Use Medium No. 519 without sodium sulfate, replacing butyric acid with 1.7 g/L crotonic acid. Otherwise, prepare medium as described in the recipe of Medium No. 519.",4369,/solutions/4369,J555,/medium/J555
step-4806,"Mix components and autoclave. After cooling, add the following solutions (autoclaved or filter-sterilized) to the medium:",4370,/solutions/4370,J556,/medium/J556
