Name,Name Link,ChEBI-ID,ChEBI-ID Link,CAS Registry NumberⓇ,CAS Registry NumberⓇ Link,Formula,Mass
Probumin Universal Grade,https://mediadive.dsmz.de/ingredients/1924?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Rabbit blood,https://mediadive.dsmz.de/ingredients/1927?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Glycine-NaOH buffer,https://mediadive.dsmz.de/ingredients/1928?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,1336-21-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=1336-21-6,H5NO,35.05
Nitrilotriacetic acid trisodium salt monohydrate,https://mediadive.dsmz.de/ingredients/1930?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,18662-53-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=18662-53-8,C6H9NO6.H2O.3Na,
FeSO4x 5 H2O,https://mediadive.dsmz.de/ingredients/1933?p=52,75832,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75832,7720-78-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7720-78-7,FeO4S,151.908
Potassium iodide,https://mediadive.dsmz.de/ingredients/1934?p=52,8346,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8346,7681-11-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7681-11-0,K.I,166.003
HOMOPIPES,https://mediadive.dsmz.de/ingredients/1938?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,202185-84-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=202185-84-0,,
Leibovitz's L-15 medium,https://mediadive.dsmz.de/ingredients/1941?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Sodium nitrate,https://mediadive.dsmz.de/ingredients/1943?p=52,63005,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:63005,7631-99-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7631-99-4,HNO3.Na,84.9947
,https://mediadive.dsmz.de/ingredients/1944?p=52,1,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:1,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Na2S2O4x 2 H2O,https://mediadive.dsmz.de/ingredients/1946?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Sodium alginate,https://mediadive.dsmz.de/ingredients/1949?p=52,53311,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:53311,9005-38-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9005-38-3,complex,complex
Fish peptone,https://mediadive.dsmz.de/ingredients/1950?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,91079-42-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=91079-42-4,complex,complex
Potassium acetate,https://mediadive.dsmz.de/ingredients/1952?p=52,32029,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:32029,127-08-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=127-08-2,C2H3KO2,98.1423
EBIOS,https://mediadive.dsmz.de/ingredients/1953?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Sodium acetate trihydrate,https://mediadive.dsmz.de/ingredients/1954?p=52,32138,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:32138,6131-90-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6131-90-4,C2H4O2.3H2O.Na,136.08
Modified Wolfe's minerals,https://mediadive.dsmz.de/ingredients/1955?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Mineral solution (see Medium No. 976,https://mediadive.dsmz.de/ingredients/1958?p=52,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Pullulan,https://mediadive.dsmz.de/ingredients/1959?p=53,27941,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:27941,9057-02-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9057-02-7,complex,complex
glycerin,https://mediadive.dsmz.de/ingredients/1963?p=53,17754,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17754,56-81-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=56-81-5,C3H8O3,92.09
L-Lysine,https://mediadive.dsmz.de/ingredients/1973?p=53,18019,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18019,56-87-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=56-87-1,C6H14N2O2,146.19
Trimethylamine,https://mediadive.dsmz.de/ingredients/1975?p=53,18139,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18139,75-50-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=75-50-3,C3H9N,59.11
SrSO4,https://mediadive.dsmz.de/ingredients/1976?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,7759-02-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7759-02-6,H2O4S.Sr,
CrK(SO4)2x 12 H2O,https://mediadive.dsmz.de/ingredients/1977?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,7788-99-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7788-99-0,Cr.2H2O4S.12H2O.K,
BaCl2,https://mediadive.dsmz.de/ingredients/1978?p=53,63317,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:63317,10361-37-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10361-37-2,BaCl2,208.233
Sodium pyrophosphate,https://mediadive.dsmz.de/ingredients/1981?p=53,71240,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:71240,7722-88-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7722-88-5,Na4O7P2,265.902
Trace vitamins solution (see Medium No. 284),https://mediadive.dsmz.de/ingredients/1982?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Maize meal,https://mediadive.dsmz.de/ingredients/1985?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Small dried sardine,https://mediadive.dsmz.de/ingredients/1986?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Kao and Michayluk vitamin solution,https://mediadive.dsmz.de/ingredients/1988?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Basal mineral NaCl medium,https://mediadive.dsmz.de/ingredients/1989?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
2-Oxoglutarate,https://mediadive.dsmz.de/ingredients/1992?p=53,16810,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16810,64-15-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=64-15-3,C5H4O5,144.082
Trisodium citrate x 3 H2O,https://mediadive.dsmz.de/ingredients/1997?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,6132-05-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6132-05-4,C6H8O7.3/2H2O.2Na,
LB broth powder,https://mediadive.dsmz.de/ingredients/1999?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
CaSO4x 7 H2O,https://mediadive.dsmz.de/ingredients/2000?p=53,31346,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:31346,7778-18-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7778-18-9,CaO4S,136.142
MnCl2x 6 H2O,https://mediadive.dsmz.de/ingredients/2003?p=53,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
KF,https://mediadive.dsmz.de/ingredients/2005?p=53,73605,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:73605,6235-35-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6235-35-4,C15H23N3O3,293.361
Ammonium ferric citrate,https://mediadive.dsmz.de/ingredients/2007?p=53,31604,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:31604,1185-57-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=1185-57-5,C6H8O7.xFe.xH3N,
Ca(NO3)2x 6 H2O,https://mediadive.dsmz.de/ingredients/2013?p=54,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Modified trace vitamins,https://mediadive.dsmz.de/ingredients/2017?p=54,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Kanamycin sulfate,https://mediadive.dsmz.de/ingredients/2020?p=54,6109,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:6109,25389-94-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=25389-94-0,C18H38N4O15S,582.578
Rifampicin,https://mediadive.dsmz.de/ingredients/2021?p=54,28077,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:28077,13292-46-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=13292-46-1,C43H58N4O12,822.94
CeCl3,https://mediadive.dsmz.de/ingredients/2022?p=54,35458,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:35458,7790-86-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7790-86-5,CeCl3,246.47
Cr2(SO4)3x n H2O,https://mediadive.dsmz.de/ingredients/2024?p=54,53471,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:53471,10101-53-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10101-53-8,Cr.3/2H2O4S,392.18
Sodium octanoate,https://mediadive.dsmz.de/ingredients/2025?p=54,132100,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132100,1984-06-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=1984-06-1,C8H15NaO2,166.19
Phosphates solution,https://mediadive.dsmz.de/ingredients/2026?p=54,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Methylene blue,https://mediadive.dsmz.de/ingredients/2029?p=54,6872,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:6872,61-73-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=61-73-4,C16H18N3S.Cl,319.852
NiCl2x 5 H2O,https://mediadive.dsmz.de/ingredients/2037?p=54,34887,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:34887,7718-54-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7718-54-9,Cl2Ni,129.599
Sodium malate,https://mediadive.dsmz.de/ingredients/2038?p=54,91261,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91261,138-09-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=138-09-0,C4H4Na2O5,178.05
Sodium caproate,https://mediadive.dsmz.de/ingredients/2039?p=54,114126,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:114126,10051-44-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10051-44-2,C6H11NaO2,138.14
Steric solution,https://mediadive.dsmz.de/ingredients/2041?p=54,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Disodium succinate x 6 H2O,https://mediadive.dsmz.de/ingredients/2042?p=54,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,6106-21-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6106-21-4,C4H6O4.6H2O.2Na,
Disodium oxalate,https://mediadive.dsmz.de/ingredients/2043?p=54,132764,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132764,62-76-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=62-76-0,C2Na2O4,134
Fe2(SO4)3,https://mediadive.dsmz.de/ingredients/2045?p=54,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,10028-22-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10028-22-5,Fe.3/2H2O4S,
Columbia blood agar base,https://mediadive.dsmz.de/ingredients/2046?p=54,2509,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:2509,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Sheep blood,https://mediadive.dsmz.de/ingredients/2047?p=54,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Poly(3-hydroxybutyrate),https://mediadive.dsmz.de/ingredients/2048?p=54,53389,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:53389,26063-00-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=26063-00-3,(C4H8O3)x,
Xylitol,https://mediadive.dsmz.de/ingredients/2049?p=54,17151,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17151,87-99-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=87-99-0,C5H12O5,152.146
Fucose,https://mediadive.dsmz.de/ingredients/2050?p=55,33984,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:33984,7724-73-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7724-73-4,C6H12O5,164.16
Mn(II) x EDTA,https://mediadive.dsmz.de/ingredients/2051?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,015375-84-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=015375-84-5,,
LB Broth,https://mediadive.dsmz.de/ingredients/2052?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Sodium crotonate,https://mediadive.dsmz.de/ingredients/2053?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,67785-61-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=67785-61-9,C4H5NaO2,108.07
Ferrihydrite,https://mediadive.dsmz.de/ingredients/2057?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,39473-89-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=39473-89-7,Fe5-H-O8.4H2-O,
MnO2,https://mediadive.dsmz.de/ingredients/2058?p=55,136511,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:136511,1313-13-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=1313-13-9,MnO2,86.937
Hipolypepton,https://mediadive.dsmz.de/ingredients/2060?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Bovine calf serum,https://mediadive.dsmz.de/ingredients/2061?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Amphotericin B,https://mediadive.dsmz.de/ingredients/2063?p=55,2682,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:2682,1397-89-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=1397-89-3,C47H73NO17,924.079
Sodium perchlorate,https://mediadive.dsmz.de/ingredients/2064?p=55,132103,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132103,7601-89-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7601-89-0,ClNaO4,122.44
Vitamins-solution,https://mediadive.dsmz.de/ingredients/2065?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Taurine,https://mediadive.dsmz.de/ingredients/2066?p=55,15891,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:15891,107-35-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=107-35-7,C2H7NO3S,125.148
Iron metal,https://mediadive.dsmz.de/ingredients/2069?p=55,82664,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82664,7439-89-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7439-89-6,Fe,55.845
Al2(SO4)3x 18 H2O,https://mediadive.dsmz.de/ingredients/2070?p=55,74779,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:74779,7784-31-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7784-31-8,Al2H36O30S3,666.426
MnCl4x 6 H2O,https://mediadive.dsmz.de/ingredients/2071?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Corn steep powder,https://mediadive.dsmz.de/ingredients/2075?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
(NH4)2CO3,https://mediadive.dsmz.de/ingredients/2076?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,10361-29-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10361-29-2,CH2O3.xH3N,
Yeast cell paste,https://mediadive.dsmz.de/ingredients/2079?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Polar lipid fraction,https://mediadive.dsmz.de/ingredients/2081?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
L-α-Phosphatidylcholine,https://mediadive.dsmz.de/ingredients/2082?p=55,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,8002-43-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=8002-43-5,complex,complex
air-dried garden soil,https://mediadive.dsmz.de/ingredients/2083?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Sludge,https://mediadive.dsmz.de/ingredients/2084?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
L-Glutathione,https://mediadive.dsmz.de/ingredients/2085?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,70-18-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=70-18-8,C10H17N3O6S,307.33
Vitamin K3,https://mediadive.dsmz.de/ingredients/2086?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Corn meal,https://mediadive.dsmz.de/ingredients/2087?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Streptomycin sulfate,https://mediadive.dsmz.de/ingredients/2088?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,3810-74-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=3810-74-0,,
Diethyl phosphonate,https://mediadive.dsmz.de/ingredients/2089?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,762-04-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=762-04-9,,
Bicarbonate,https://mediadive.dsmz.de/ingredients/2090?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,71-52-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=71-52-3,CHO3,
Lemon,https://mediadive.dsmz.de/ingredients/2091?p=56,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
